question,extracted_terms
스택을 구현해봐라. 칠판에 손코딩. 대량의 데이터가 인입되는 시스템을 만든다면 어떻게 만들겠는가?,데이터
"진행했던 프로젝트들에 대한 정보 혹은 문제에 대해 논의 ""1차면접은 글로 푸는 문제를 풀고, 이력에 대해 이야기한 후 문제를 왜 그렇게 풀었 는지 문답하는 형식으로 진행"" 불합격 긍정적 도움이 돼요 0",정보
데이터 베이스가 무었이라고 생각하는가?,데이터
"그동안 수행했던 프로젝트에 대한 설명 후, 준비되어 있던 예시케이스에 대해 코딩방법 구두로 설명, 지 원한 분야의 전망 등에 대해 생각한 바 등을 질답 채용방식 스킬테스트, 개인면접 발표시기 1일 후 ""채용정보 확인 후 지원, 1차 면접(팀장급) 후 일주일정도 지나 2차 면접(실장급, 인 사팀장) 후 다음날 합격통보"" 합격 긍정적 도움이 돼요 0",정보
"필기시험 30분 진행 후 면접 60분 진행 채용방식 필기시험, 인/적성검사, 스킬테스트 ""인터넷으로 접수 후, 1주일 이내에 연락이 옴. 1, 2차 면접으로 나뉘고 처우 협의 후 입사 하는 프로세스임."" 대기중 보통 도움이 돼요 0",프로세스
"경력의 경우, 전직장에서 어떤 일을 했는지 물어보고, 왜 퇴사했는지 물어봄. 또, 간단한 프로그램을 보 여주며 어떤식으로 QA할 것인지 물어봄.",프로그램
"40분정도 필기시험을 보고나서 30분정도 3명의 면접관과 면접. 필기시험에 대한 이야기와 이력서에 대해 질의응답함. 1. image sprite 기법이 무엇인지 2. position 태그의 absolute, relative, static 등의 차이 아는지 기타 등등",기법
"반응형 분기했을때 조건 어떻게 줬는지 직군에 대한 정의내려보세요 제이쿼리질문(선택자에 대함, 쉬움) 시멘틱웹 에대한 모든것 모바일웹에관한 에러사항 발견한각종 버그및 에러사항, 해결법, 버그및 에러 발생원인이 뭐냐 등등 (솔직히 위와같은 레포트는 면접을 핑계로 공짜로 경험전수해주는 기분이라 말해주기 싫은내용)",주기
"서버를 관리하기 위해 필요한정보, 동영상의 효율적저장을위한 자료구조, java의 특징에 대한 면접질 문을 받았습니다. ""학과프로그램을 통하여 nts의 개발자 면접을보았습니다. 자기소개서와 이력서, 포트폴리오를 준비하여 학부생활 중 경험한 프로젝트와 해당 직무에 관한 질문을 받았습니다."" 불합격 보통 도움이 돼요 0","정보, 프로그램"
주로 안드로이드 관련질문 자소서 경력 관련 위주 질문 스트리밍 서비스 관련 기술 질문,트리
꽤 난이도 있는 질문들을 한다. 스프링등 웹서비스에 필요한 프레임워크의 기본이 충실해야 할 것,프레임
"프리테스트 문제가 일반적이지 않은 프로그래밍이랄까? ""서류 통과후 프리테스트와 면접을 바로 진행"" 불합격 정보없음 도움이 돼요 0",정보
"기술면접보다 그외 질문에서 꼬리를 뭄. ""기술면접에서는 생각보다 깊게 질문을 하진 않음. 대체로 분위기 좋음."" 대기중 정보없음 도움이 돼요 0",정보
"세션이 뭐라고 생각하세요? ""서류합격되었다고 1차 유선 및 문자로 면접 일시장소 연락옴 2차 기술면접 3차 인 성및기술면접 4차 합격통보"" 불합격 정보없음 도움이 돼요 0",정보
"자바 콜렉션 프레임워크에 대해서 설명하라 자바 IO 및 쓰레드 자바 스택의 구조 페이징 쿼리 개발 채용방식 필기시험, 인/적성검사, 스킬테스트, 개인면접 발표시기 7일 후 ""서류전형 통과 후 기술면접 진행 기술면접날 기술면접전 pretest를 통해 약 1시간 정도 시험을 본 후, 1차, 2차 30분 씩 기술면접을 진행 잠시 쉬고 1차 기술면접으로 2명의 면접관과 함께 풀은 시험지를 바탕으로 질문답 변 시간을 갖음 잠시 쉬고 1차 기술면접과 비슷하게 2차 기술면접을 갖음. 1주일 후에 인적성 면접을 진행. 기술적인 부분은 물어보지 않았으며 개인적인 질 문들을 하였음. (개발자로서의 목표, 의사결정 충돌시 해결방법, 인생계획 등)"" 합격 긍정적 도움이 돼요 2",프레임
"필기 시험이 조금 까다로움. 실기는 학생 수준의 손코딩 ""서류 제출 후 전화 연락 받고 2일 후 필기 시험 및 1차 면접, 1주 후 2차 면접 면접 시간 변경 불가"" 합격 정보없음 도움이 돼요 0",정보
"잘 할 수 있는데, 왜 우리 회사로 오는지? 잘하는것 칠판에 써서 설명하기. 대기중 정보없음 도움이 돼요 0",정보
"주로 java계열의 프로그램들이다보니 안드로이드 구조에 대해서는 확실히 아셔야할듯. ex) 안드로이드 시스템 분석 등... 채용방식 개인면접, 워크숍 발표시기 1일 후 ""서류 -> 1차 면접까지 1주일 안에 연락왔으며 1차 면접은 기술로 자기소개서 위주로 자기가 했던 기술을 물어보는 형식임. 2차는 인성으로써 이사람이 얼마나 잘 적응하고 팀원들과 융화될지를 보는 형식"" 합격 보통 도움이 돼요 0",프로그램
"PT 1) 접속자가 한꺼번에 몰려들 건데 상황에 따라 트래픽을 다르게 할당한다고 하셨는데, 회선 문제는 어 떻게 처리하실건가요? 2) 트래픽을 할당할 때 기술적으로 어떻게 기술적으로 어떻게 처리할 것인지 설명해주세요. 구술면접 1) NHN에서 개인적으로 하고 싶은 일은? 2) NHN 말고 가고 싶은 회사는? 3) 10년 후 자기모습 전반적으로 PT면접에 대한 압박면접 외에는 인성면접이 대부분이었습니다. 채용방식 PT면접 발표시기 14일 후 ""면접은 PT + 구술면접 형식이었는데 PT면접 전에 긴장 풀겸 자기소개부 터 하라고 합니다. 그리고 PT 면접이 진행되는데 PT면접은 서류접수 때 제출한 사전과제에 대한 내용 으로 발표를 진행하는 겁니다. 발표는 10~15분 정도 하고 질문(주로 압박) 몇개 받고 구술면접으로 넘어가서 면 접을 진행합니다. 구술면접은 전공에서 인성까지 두루두루 질의를 받으면서 진행됩니다."" BEST 불합격 정보없음 도움이 돼요 1",정보
"기술면접 때 계속적인 개선을 유도함 채용방식 필기시험, 개인면접 ""필기시험 -> 기술면접 -> 인성면접 순으로 시험을 봄 필기시험은 전공관련(주로 자바) 지식을 물어보며 기술면접 시에는 실제로 손코딩 을 시킴 인성면접은 다양한 질문을 함"" 액 3000억원 이상 (주)제니엘 포지션 38개 채용 중 3 (주)이지아이앤씨 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",정보
"본인의 열정을 표현해보라는데 당혹스러웠음 ""부서마다 다를순 있겠지만 보통 면접은 2차례 진행됨 1차 면접이 힘든 부서가 있고 2차 면접이 힘든 부서가 있음 연락은 보통 3~4일내로 주는듯하네요."" 합격 정보없음 도움이 돼요 0",정보
"프리테스트까지 봤는데 떨어짐 프리테스트는 대충 자료구조쪽 보면되고 자바 공부 조금만 하면 통과 할 수준 액 3000억원 이상 데브시스터즈(주) 포지션 0개 채용 중 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 68 69 70 71 72 면접경로 공개채용","정보, 통신"
"연봉 까일 수도 있는데 괜찮겠는지? 회사에 무엇을 해줄 수 있는지 수치로 이야기 할 수 있음? ""기술면접 전 프리 테스트 (1시간) - 풀 스택으로 전반적인 내용 다 물어봄. 기술면접(1시간) - 직무 관련한 내용과 경험을 토대로 질문함. 대답하면 꼬리에 꼬 리를 무는 질문이 이어짐. 어려움 인성면접(30분) - 입사지원서에 작성한 내용을 토대로 질문함. 편안한 분위기. 연봉협상 - 통보임."" BEST 합격 정보없음 도움이 돼요 6",정보
평소에 지원한 직군의 작업을 위해 어떤 프로그램을 사용하는지 자세히 질문했습니다.,프로그램
1. 무슨 게임 좋아하는지? 만들어봤는지? 2. 내/외부 메모리 단편화에 대해서 3. GC 아는가? 그에 맞는 코딩 방법 4. 스트레스 해소 방법? 5. 필기테스트 점수 몇점 나왔을 것 같나? 6. 스택 오버플로우 발생 방법,단편화
"이너조인을 설명하세요. 또는 신경망을 설명하세요 였습니다. 인공지능관련 논문읽은것을 하나 설명하 시오. 발표시기 7일 후 ""기술면접을 보았으며, 정보처리사수준의 다양한 분야에대해 압박면접이 이루어집 니다. 또한, 지원한 분야의 전공지식도 물어봅니다. 면접보러가기전에 몇일정도 다 시 공부하고 가는걸 추천합니다."" 불합격 부정적 도움이 돼요 2",정보
프로젝트와 학사기간동안 경험한 활동을 중심으로 질문을 주시는데 사용한 기술에 대해서 깊이있게 물 어보시는 것 같았습니다. - 멀티스레드 와 멀티프로세스 차이점 - 클러스트 인덱스에 대하여 사용해봤나요. 사용방법 - PHP injection에 대하여 - 유닉스에서 사용한 운영체제(?),프로세스
"기억나는 대로 작성해 보았습니다. 인성질문 1. 자기소개 2. 마음에 들지 않는 상사와 함께 한다면? 3. 개발스타일이 비슷한 동료 vs 나보다 개발 잘 하는 동료 4. 프로젝트 시 팀원과의 불화 경험 5. 취미는? 전공질문 1. 객체지향이란? 2. 하이브란? 3. 추상클래스와 오버라이딩, 오버로딩 개념설명 4. 데이터베이스 로킹 5. 가장 인상깊었던 필기시험 문제 6. 비동기와 동기의 차이점 7. HTTP프로토콜에 대해 설명하시오 8. GET과 POST방식의 차이 9. 자신있는 프로그래밍 언어와 이유 10. JAVA가 각광받는 이유",프로토콜
[필기테스트] 간단한 알고리즘 문제 하나와 쿼리문 작성. 몇가지 용어에 대한 기술. [구술면접] 각종 개념/기술/용어에 의미 및 경험 대한 질문 . 가장 만족스러웠던 프로젝트. 당면했던 어려운 문제 및 해결 과정.,의미
"1. 컴투스 게임은 해봤는지, 재미있었는지 같은 평범한 질문 2. 간단한 모바일 게임을 기획하고 그 기획서를 설명 ""1차면접은 3명이서 들어갔고 최종면접은 2명이서 함. 1차는 과제를 가지고 발표하는 식이었고 2차는 인성면접인데 압박면접이었슴. 불쾌한 질문들도 몇 개 있었음."" 액 3000억원 이상 씨제이올리브네트웍스(주) 포지션 49개 채용 중 2 (주)오픈노트 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  25 26 27 28 29 공개채용",정보
본인이 생각하는 퍼블리셔란? 웹표준은 무엇인가 웹접근성은? 포트폴리오를 보고 질문 특정태그의 의미에 대해 물어봄,의미
실무자 두분과 저말고 다른 지원자 이렇게 2대 2 면접이었습니다. 저는 인성에 대하여 주로 물어보셨습 니다. 다만 다른 입사지원자는 전공지식도 물어보고 저보다 질문이 다소 짧았습니다.. 아마 스케줄링 기법에 대하여 말해보라고 했던거같아요.,기법
"약 50분 동안 15문제를 풉니다. JAVA 는 전혀 안 나오고 C, C++ 코딩 문제 / OS 나 DB 등 정보처리기 사에 나올법한 총괄적인 컴퓨터 지식이 주를 이룹니다.",정보
"스레드와 프로세스 차이점, 장단점, 했던 프로젝트 설명",프로세스
"잘알지 못하는 부분에 대한 압박면접이 있어서 놀랐습니다. ""전화로 연락이 왔고. 면접 여부를 물어본뒤 2번의 면접을 봤습니다. 1차는 팀장 면 접. 2차는 임원 면접이었습니다. 질문은 평이했다고 생각합니다"" 대기중 정보없음 도움이 돼요 0",정보
"기존 회사에서의 협업관련 문제해결 사례, 기획에 대한 깊이있는 질문 채용방식 PT면접, 개인면접 발표시기 5일 후 ""등록 후 10일 정도 후 면접일정 협의. 1차면접 후 5일 후 합격통보 2차면접 후 3일 후 합격통보"" 액 3000억원 이상 (주)교원 포지션 0개 채용 중 2 (주)오픈노트 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 33 34 35 36 37","정보, 통신"
"필기 시험의 경우 정렬 알고리즘 관련된 문제부터 해서 실제 게임 개발할 때 생길 수 있는 문제에 대한 해법 등 다양한 유형의 시험 문제가 출제되었고 1차 실무진 면접의 경우 실무적인 내용보다는 오히려 인성 관련된 질문들을 많이 받아 당황스러웠습니다. 실무 관련 질문으로 기억에 남는 것은 '릴리즈된 게 임이 스마트폰 기종에 따라 프레임이 다를 시 어떻게 처리할 것인지', 인성 관련 질문으로는 '실제 자신 과 아는 사람들 중에 롤모델로 삼은 사람이 있는지'가 있습니다. 채용방식 필기시험, 그룹면접 발표시기 7일 후 ""메일로 합격 연락이 먼저 오고 유선으로 다시 한 번 연락이 오는 식으로 전 형 일정에 관해서 알려주셨습니다."" BEST 대기중 긍정적 도움이 돼요 4",프레임
"1차 면접은 실무면접으로 그나마 평이하다. 실무면접이라고 인성에 대해 어떻게 어필할지 준비안하면 낭패볼 것이다. 더 어려운 것은 2차 면접인데 임원진의 질문이 더욱더 실무면접스러울 것이다. ""서류->필기->1차->2차->채용 신입 공채로 약 1달 반이라는 시간이 걸린다. 직군은 프로그래머였으며 상세분야는 생략한다. 필기시험에 대해 팁을 주자면 정보처리기사를 기준으로 보면 될 것이다. 그러나 처 리기사가 약간은 광범위한 만큼 그 부분에서 자신의 분야에 필요한 분야만 조금 나 온다고 생각하면 된다. 그리고 약간의 코딩 시험도 필기시험에서 볼 것이다. 지식의 깊이보다는 지식이 얼마나 넓게 퍼져있는가를 중점적으로 보는 시험이다. 또한 회사의 성격상 진취적인 사람을 뽑는 편이다. 자신이 가만히 있어도 무언가를 창조적으로 해내는 사람을 중요시 여긴다. 과거에 그런 경력을 나타낸 사람을 서류 전형에서 뽑는다. 이런 것이 면접에서 나타날 것이며 것이다. 1차 면접은 인성 20분, 실무 20분, 기타 10분해서 약 50분 이상을 본다. 보통 3명의 실무진이 들어온다고 보면 된다. 면접자가 그룹일지 한명일지는 면접관의 일정에 따라 달라진다. 면접관이 항상 같지는 않으므로 이것도 역시 운이다. 인성은 성격의 장단점 등 이런 부분을 계속 파고들 것이니 잘 준비하길 바라며 실무 질문은 자신이 어떤 프로젝트를 했던간에 그 프로젝트를 제대로 참여했고 그 부분 에 대해 정확히 아는 것이 가장 중요하다. 즉 거짓말을 하다간 어차피 뽀록날 것이 다. 2차면접은 진짜 실무면접이라 생각하면 된다. 자신이 학교다닐 때 어떤 사람이었는 지 다시한번 생각해가고 학창시절에 배웠던 과목들에서 무엇을 했는지 다시한번 기 억하고 가면 많은 도움이 될 것이다."" BEST (주)액션파워 Back-end Engineer (경력 5년 이상) 4 ~ 15년, node.js, Docker, Kubernetes, firebase 합격보상 200만원  111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  (주)쏘카 Backen 3 ~ 8년, J 합 액 3000억원 이상 (주)교원 포지션 0개 채용 중 2 (주)오픈노트 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",정보
"의외로 임원 면접이 까다로운 편이었으며, 이력서의 경력 사항에 대한 내용을 중점적으로 질문 ""취업 사이트 등록한 이력서를 보고 연락 후 1차 실무 면접, 2차 임원 면접 진행"" 합격 정보없음 액 3000억원 이상 (주)교원 포지션 0개 채용 중 2 (주)오픈노트 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 36 37 38 39 40 신고하기 도움이 돼요 1","정보, 통신"
간단한 서버와 클라이언트를 구현하는 코딩문제가 있었는데 좀 막연해서 어려웠습니다. 불합격 정보없음 도움이 돼요 0,정보
"1. 장애처리 프로세스 2. 입사하게되면 해보고싶은 일, 자신있는 일 3. 유관부서 협의 시 커뮤니케이션 방법",프로세스
"코딩테스트 관련한 질문 위주 경력에 대한 질문 + 이직 사유 등 문의 간단한 전공 지식 질문 채용방식 스킬테스트, 개인면접 발표시기 12일 후 ""코딩테스트 후 2주 뒤에 면접 제안 받음. 1시간 정도 걸렸고 코팅테스트 관련된 질문을 많이 함."" 합격 긍정적 도움이 돼요 0",코팅
qa개선 프로세스의 경험이 있는지에 대한 질문을 받았음,프로세스
"프로세스, 쓰레드 관련 질문, DI, 코틀린 관련질문",프로세스
- restful API에 대해서 설명하세요 - java GC에 대해서 아는만큼 말하세요 - 본인이 직장에서 작성한 프로세스를 알려주세요,프로세스
- 이전 회사에서 담당한 업무 - 테스트 기법에 대한 질문 - QA진행시에 중요하다고 생각하는점과 이유,기법
업무용어나 업무에 대해 심층적으로 질문 본인회사에 대해 상세하게 설명해중 회사이미지,이미지
데이터구조.자바객채.디비구조.웹원리 구조등 맹 다양한 기술면접 진행함.,데이터
다루는 언어와 프레임워크에 대한 기본적인 이론,프레임
1. 전 회사에서 퇴사한 이유를 말씀해 주세요. 2. 프레임워크는 무엇을 사용했는지 말씀해주세요.,프레임
"간단한 자기소개, 경력직일 경우 본인이 진행했던 업무 프로세스 간단히 소개, 기타 담당 면접관이 필요 한 질의 순으로 진행 됨",프로세스
"사용 기술보다는 si프젝 비즈니스 요소적인걸 많이 물어봤어요 ""이력서 열람하자마자 연락왔고 면접 1회 후 합격했습니다."" (주)액션파워 Back-end Engineer (경력 5년 이상) 4 ~ 15년, node.js, Docker, Kubernetes, firebase 합격보상 200만원  (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드  (주)자비스 [대규모 3 ~ 20년, j 합 액 3000억원 이상 오진상사(주) 포지션 10개 채용 중 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  2023/03 면접경로 온라인 지원",정보
왜 우리회사를 택했냐 공백기동안 뭘 했냐 자소서에 적힌 프로젝트에 대한 질문들(데이터는 어떻게 가져왔는지 다른 언어는 사용안했는지 등등),데이터
스마트팩토리와 관련해서 사용되고있는 솔루션의 경험 이나 mes 시스템에대한 정의와 의미를 질문했 습니다.,의미
자기소개서 바탕 자격증이나 교육 같은 이력 중심으로 물어보았다 정보처리기사 자격증이 왜 없는지 10년후?,정보
"회사에 대한 정보, 팀 프로젝트 경험",정보
"학점 얼마인가요? 정보처리기사 있나? 토익점수 있어요? (인력소 이기때문에 정보처리기사 유무가 신입한테 가점이 될겁니다.) 발표시기 20일 후 ""인력팔이 회사라 큰 기술면접이 아예 없었다. 기술면접과 같은 깊이 있는 면접이 없었다. 주로 면접 태도와 학업생활에대한 면접."" 합격 보통 도움이 돼요 1",정보
정보처리기사 자격증이 있는지? 지방근무나 해외근무도 가능한지? 우리회사가 뭐하는 곳인지 알고있는지? 공모전에서 본인이 뭘 했는지?,정보
"면접 보고 일주일 정도 후 전화로 유선 통보. 면접일로부터 대략 2달 후 입사 라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)쏘카 Backend Developer 3 ~ 8년, Javascript 합격보상 100만원  (주)박차컴 JAVA 개 5년 이상, j 합 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  면접경로 온라인 지원",정보
"과거 했던 업무위주로 질문하였고, MES 쪽 경험위주로 질문합니다. ""전화 연락후 몇일후 바로 면접보았습니다."" 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 28 29 30 31 32 면접경로 직원추천","정보, 통신"
"자기소개 해보세요 정보처리기사가 있나 어떤 게 행복한 삶인가 해외경험을 서술했는데 느낀점 포트폴리오 제출 시 : 누구랑했나, 어떤역할 희망연봉은 얼마?",정보
API Gateway와 REST API 차이 MSA에 대해서 설명해라 졸업작품에서 개발한 게임에 대해서 설명해라,Gateway
어떤 상황을 던져주고 프로그램을 개발한다면 어떤 로직으로 짤건지 질문했음,프로그램
"좋은 PM이란 무엇이라고 생각하는지, 지원 사유, 기술적으로 관심있는 분야나 학습 여부",PM
조별 주제는 주어진 주제에 대해 책상에 놓인 카드를 활용하여 다른 조들과 정보교환을 진행하며 보유 한 정보만 활용하여 주제에 대한 우리 조가 생각해낸 해결방안을 발표하는 과정입니다. 발표동안 각 인 원의 토론 자세를 주로 살펴보게 됩니다. 개인 과제로 코딩문제를 풀었는데 주어진 크기의 물체를 주어 진 크기의 방에 가장 효율적으로 놓는 방법을 찾는 문제와 조건에 부합하는 경우의 수를 계산하는 효율 적인 알고리즘을 찾아내는 문제를 진행하였습니다.,"정보, 교환"
"자바 개발, 프레임워크 전반에 대한 질문들이 많이 이어졌습니다.",프레임
"이전회사에서 무엇을 했었고, 어떤 성과를 냈는지와, 이력서에 나와있는 기술들에 대해 어느정도 아는 지? 기술은 클라우드에 대한 개념과 Public/Private 클라우드의 차이, Devops의 개념과 각 툴들에 차이, 클 라우드 기반으로 웹 서비스 아키텍쳐 구성, 트러블 슈팅 경험등 ""면접은 총 2차로 나눠서 진행함. 1차, 2차 모두 분위기 좋았음 첫번째 인터뷰는 면접관이 3명 나와서 이전회사에서 무엇을 했었고, 어떤 성과를 냈 는지와, 이력서에 나와있는 기술들에 대해 어느정도 아는지를 검증했었다. 두번째 인터뷰는 면접관이 4명 나왔는데 2명은 기술자, 2명은 인사쪽에서 나와서 기술 및 인성 면접을 동시에 보게 되었다. 기술은 클라우드에 대한 개념과 Public/Private 클라우드의 차이, Devops의 개념 과 각 툴들에 차이, 클라우드 기반으로 웹 서비스 아키텍쳐 구성, 트러블 슈팅 경험 등을 면접 볼수 있었다. 인성의 경우 팀내 갈등 관리와 일정 관리등과 함께 컴플라이언스 이슈 발생시 대응 방법, 매니저가 되었을때 팀원 관리 방법등을 면접 봤었다. 그 뒤에는 인성검사를 치뤘다."" (주)액션파워 Back-end Engineer (경력 5년 이상) 4 ~ 15년, node.js, Docker, Kubernetes, firebase 합격보상 200만원  라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)박차컴 JAVA 개 5년 이상, j 합 액 3000억원 이상 데브시스터즈(주) 포지션 0개 채용 중 2 (주)오픈노트 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",정보
"1. SKCT 2. 1차면접 - 서면시험 - 토론면접 - PT면접 - 포트폴리오면접 3. 2차면접 - 임원면접 액 3000억원 이상 데브시스터즈(주) 포지션 0개 채용 중 2 (주)오픈노트 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  11 12 13 14 15",정보
"자기소개서에 작성한 프로젝트에서 역활이 무엇이었나요? 사용한 방법론에 대해 설명해주세요 채용방식 인/적성검사, PT면접, 개인면접 발표시기 14일 후 ""대기하면서 정보보안에 대한 주제로 에세이를 간단하게 써서 제출했다 실무진 면접에선 주어진 상황에 대해 전략 or 해결책을 제시하는 PT면접을 했다. 임원면접에서는 지극히 평범한 인성면접을 진행했다."" 합격 보통 도움이 돼요 0",정보
"1차 : 하나의 프로세스에 대한 알고리즘 작성 및 발표 , 팀토론 2차 : 인성관련질문이 주입니다.",프로세스
"장애 대처능력, 변경관리 프로세스 등 기술면접임에도 불구하고 경력직에 제가 하고있던 도메인에 대 해 면접관분이 상세하게 몰라서인지 깊은 기술면접의 느낌은 아니었음",프로세스
"주로 프로젝트 개발 프로세스에 대해서 질문함. 이를 테면 분석기간, 설계기간에 필요한 산출물에 대한 질문이 있었음",프로세스
1차면접 조별주제는 여러가지. 다 같이 출퇴근 신호등 갯수 추산하기나 등등.. 정말 여러가지. 개인과제 는 주어진 문제에 합당한 공장의 프로세스를 전지에 그려서 flow를 팀장급 면접관에게 발표. 면접관2/ 들어가는 사람2. 포트폴리오 첨부해서 그런지 포트폴리오에 대한 질의응답도 많이 함. 협상면접이 요즘 트랜드라 그런지 한 방에 들어간 여러명을 반으로 쪼개서 협상면접도 진행함. 2차면접은 본부장급 면접관 3 / 면접자 2 이것저것 물어보심,프로세스
1. 1분 자기소개 2. 창업 관련 활동을 자소서에 썼는데 그 일이 성과가 좋았는데 왜 그만두었느냐. 3. 자신의 개발 실력이 어느정도 되는거 같냐 4. 3번의 꼬리 질문> 그럼 본인이 탑클래스인거냐 5. DB 무엇무엇 써봤는지 6. DB 튜닝 해보았는지 7. SK C&C의 주식이나 매출에 대해 아는지 8. SK주식회사와의 합병이 무슨 의미가 있는지 아는가 (옆사람에게 질문) 9. 마지막으로 하고싶은말,의미
"입사후 하고싶은일은? 대학교때 프로젝트경험에 대해서 말해보시오 채용방식 인/적성검사, PT면접, 그룹면접 발표시기 27일 후 ""면접(1차(pt면접,그룹면접) pt면접-20장정도분량의 정보를 요약하여 발표 그룹면접-6명한조로 주어진 문제를 해결"" 불합격 긍정적 도움이 돼요 0",정보
"직무면접 개인정보 유출사례와 관련하려 해결방안이 무엇인가 인성면접 지원동기, 입사후 하고싶은일, 자기소개서 내용",정보
넥스코어(에스케이프레임웍) 사용경험 유무 투입되었던 프로젝트에 대한 내용확인 기타 프로그램상식 가장 어려웠던 프로젝트경험,"코어, 프레임, 프로그램"
