question,extracted_terms
"1분자기소개, 지원이유, 프로젝트 관련 내용. 문서작성 가능여부등등 발표시기 14일 후 ""서류 - 코딩테스트 - 실무면접 순으로 이루워졌으며 면접은 1대 다면접 난이도는 평의"" 불합격 보통 도움이 돼요 0",테스트
"자기소개, 존경하는 인물, 입사후 10년뒤 본인의 미 발표시기 20일 후 ""당일 면접에서 실무진 면접과 임원진 면접 진행(공채) 다:다 면접이며 한명씩 기본적인 소양 질문"" 합격 긍정적 도움이 돼요 2",정적
"면접 질문들은 철저히 자소서기반으로 나옵니다. 그리고 제가 한 답변에 대해서 꼬리질문 식으로 물어 보는 형태입니다. 채용방식 스킬테스트, 개인면접 발표시기 3일 후 ""1차면접에서는 간단히 기술에 대해 물어봅니다. 2차에선 Dream Stage라고 코딩 테스트를 보며 기술 테스트를하고, 마지막 3차에서 임원면접을 실시한 후 인턴 기간 평가를 통해 정규직으로 채용이됩니다."" 불합격 보통 도움이 돼요 0",테스트
"프로그래밍 전문용어 질문해서 대답못했네요.. 채용방식 그룹면접 ""1차면접이었는데 자율복장에 명찰 직접 만들어오라고 해서 신기했네요. 1차는 심 층면접했습니다. 3차까지있네요"" 대기중 보통 도움이 돼요 0",프로그래밍
"자기소개 어떤 업무를 했는지 주 언어가 먼지 프로젝트하면서 가장뜻깊었던 프로젝드는 먼지 채용방식 스킬테스트, 그룹면접, 개인면접 발표시기 8일 후 ""서류 - 1차면접 - 2차면접(임원) 순으로 면접프로세스가 진행되었습니다."" 대기중 긍정적 도움이 돼요 0","테스트, 정적"
"왜 옮기려고 하느냐. 사무실을 옮겨다닐수 있는데 괜찮냐. 전에는 무슨일 했냐 발표시기 30일 후 ""서류 - 코딩테스트 - 실무 - 인사 크게 4단계로 진행했습니다."" 합격 긍정적 도움이 돼요 1","테스트, 정적"
객체지향이란 무엇이라고 생각하나요???????????????,객체지향
"지원 경로, 지원 동기, 하고자하는 분야 , 자신있는 분야 , 프로젝트 경험 소개",경로
"1. 전공문제: 자소서에 주로 쓴 언어를 바탕으로 그 언어에 대한 장단점, 어떤 툴을 이용해 해당언어에 대한 디버깅을 진행하는가 등등에 대해 나옵니다. 2. 기업문제: 회사의 장단점, 자신을 뽑아야 하는 이유, 지원직무를 꼭 하고 싶은 이유 등",디버깅
Java 개발은 얼마만큼 하는가? 프리랜서는 왜 했는가?,Java
"1. 그동안 다뤘던 프로젝트와 사용했던 기술, 프로그램 설명 2. java에 대한 기초 질문 3. uml, vm 사용 여부 4. 회사에 정말 들어오고 싶은가.",프로그램
"팀프로젝트경험(어려웠던 점), 자신있는 프로그래밍 언어, 어떤일을 하고 싶은지 등 ""면접관 두분, 면접자 두명이서 면접을 봤고 분위기는 굉장히 좋았습니다. 긴장하지 않게 편한 분위기를 만들어주셨습니다."" 합격 긍정적 도움이 돼요 0","프로그래밍 언어, 정적"
"2:2면접 가장 힘들었던 경험, 자기소개, 주력언어개념, 지원한 이유, 등등",개념
인성면접 1. 자소서에 썻던 내용을 위주로 질문. 2. 신세계 아이앤씨에 대해 아는것에 대해 말해라 전공면접 1.정보처리기사의 스택과 큐 2.정보처리기사의 배열의 종류 3.손코딩.,"처리, 배열"
경력 관련 및 기술 질문 SDN이 먼가? 장애 처리는 어떻게 했나 등,처리
"이력서에 작성했던 내용을 토대로, 이직 사유와 경험했던 일에 대한 기본적인 개념 질문.(정규화에 관 해 간단히 서술하시오, 인덱스 생성 시 online 옵션, 저지른 실수로 인해 선배들이 본인 뒤에 진을 치고 있었던 기억이 있는지 ?)","개념, in, 실수"
"1. 어떤 프로젝트도 역할은? 2. 프로젝트의 리스크 관리 법은? 3. 가장 자신 있는 업무는? 4. 하고 싶은것은? 채용방식 그룹면접 발표시기 30일 후 ""1차면접 : 팀장, 담당부장 기존에 했던 업무 중심의 평이한 질문 어떤 프로젝트도 역할은? 하고 싶은것은? 2차 임원 면접 : 부서장 인사부장 1차면접과 유사하나 분위기 자체는 매우 경직되어 있음"" 합격 부정적 액 3000억원 이상 한화비전(주) 포지션 22개 채용 중 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 41 42 43 44 45 신고하기 도움이 돼요 0","정적, 처리, right"
"스프링에 관힌 질문 DB 관련 문제 전직장 회사 업무 내용, 이직 사유 한 면접관이 개인적으로 마음에 안들었는지, 직설적인 말투로 인격 모독적인 내용으로 사적인면 질문 퍼부음. 꼬투리 잡아서 떨어뜨리려고 한듯. (개인 취향 아니면 사람 불러서 면접을 보지 마세요) 채용방식 스킬테스트, 개인면접 ""온라인 시험 - 1차 기술 면접 온라인 시험은 영어문제로 시간 모자랐음. 1차면접은 다대일 면접이었는데, 주변에서 들어왔던대로 상당히 불쾌한 면접이었 음. 면접 붙어서 입사했어도 저 사람이랑 일할바에 바로 퇴사했을듯."" 불합격 부정적 도움이 돼요 0","테스트, 정적"
기술적인 질문을 물어보았다. 해봤던 프로젝트. 기본적인 idc 심층은 그냥 인성면접,id
"주로 자소서 기반으로 한 질문을 받았습니다. 1. 자기소개 해보세요 2. 왜 신세계 I&C에 지원하였나요 기술 면접에서는 call by reference 와 call by value의 차이 overriding과 overloading의 차이 oracle sequence 등등 질문을 받았고, 아주 세세하게 질문하십니다. 채용방식 필기시험, 개인면접 발표시기 7일 후 ""서류합격 1주일 후 면접을 본사에서 진행하였습니다. 인성검사, 기술면접, 심층면 접을 하루만에 다 봅니다. 각각 30분정도 걸렸고 기술면접은 2:1, 심층면접은 3:1 로 진행하였습니다."" 불합격 긍정적 도움이 돼요 1","all, value, id, in, load, or, sequence, 정적"
"가장힘들었던때는? 타회사랑비교해서어떤가? 앱써본적있나? 채용방식 필기시험, PT면접, 기타 발표시기 30일 후 ""하루에 필기,실무,임원면접보고 합격하면 드림스테이지라는 제로베이스 피티면접 을함 필기는 인성만 보고 실무는 얕은 질문만한다. 임원면접이 제일 중요한거같은데 정 말 복불복이 심하다. 구시대적 면접방식."" 대기중 부정적 액 3000억원 이상 대원씨티에스(주) 포지션 0개 채용 중 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr 42 43 44 45 46 신고하기 도움이 돼요 0","정적, 처리"
"기술면접 - 본인 프로젝트 기반으로 질문 (IoT 프로젝트 위주로 언급했음), 그 프로젝트를 왜 추진하게 됬는지, Big data에 대해 자세히 설명, 금융 업계에서 Big data 활용 사례, IoT 이외에 Web쪽 프로젝트 경험 있는지, DB쪽 지식은 얼마나 있는지 심화면접 - 자기소개, 갈등해결 경험, 팀장과 의견차이가 있을 때 어떻게 해결할 것인지?, 유통과 금융업 의 차이가 무엇인가?, 본인이 신세계에 대해서 궁금한 것이 있는가? 마지막으로 할말?",IoT
"프로젝트 경험에 대해 말해보세요, 개발실력은 어느정도인가, 공채보다 연봉 무조건 적을것이다, 연봉 을 많이 올려주진않는다",조건
ERP에 대해서 자세한 답변을 요구. 그룹웨어 관리 및 개발에 대한 전반적인 프로세스 흐름도 이해도 확인,흐름도
"자소서와 경력사항 위주의 질문, 각 팀에 팀장님들이 면접에 참관하여 자기 팀원들을 뽑는 1차면접 , 임 원평가인 2차면접으로 구성",구성
"프로젝트 진행시 어려웠던점이 무엇인가? 어떻게 극복했는가? 발표시기 8일 후 ""기술 테스트전형을 진행하고 다대다로 기술면접을 진행하였습니다"" 불합격 부정적 도움이 돼요 0","테스트, 정적"
"경력직으로 입사시 질문받는 일반적인 질문들 자기소개, 이직 사유, 프로젝트 경험, 전 직장 규모, 전공질문 채용방식 그룹면접 ""경력공채지원 1차 실무진 면접(다대다) : 인성 및 간단한 기술질문 2차 임원 및 대표이상 면접(다대다) : 인성 및 간단한 기술질문"" 합격 부정적 도움이 돼요 0",정적
"1번 질문. 부당하다고 느꼈던 경험에 대해 말씀해주세요 채용방식 PT면접, 그룹면접, 토론면접, 개인면접 발표시기 7일 후 ""2014 하반기 기준 1차-심층면접 (실무진) 다대일 2차-드림스테이지(직무오디션) (임원) 다대일 3차-인성면접 (2차에서 온 임원+CEO) 다대다"" 불합격 부정적 도움이 돼요 0",정적
"임원면접에선 형식적인 질문만하고 압벅이 좀있었습니다 채용방식 그룹면접 발표시기 20일 후 ""경력직으로 지원했는데 경력직과 신입직과의 차이가 엄청나더군요 실제로 차이는 감수해야된다고 얘기하구요 경력으로는 안가시는게 좋을듯.."" 불합격 부정적 도움이 돼요 0",정적
"자기 프로젝트에 대한 설명 프로젝트하면서 힘들었던점 ""자기 프로젝트에 대한 설명 인터넷 지원"" 불합격 긍정적 도움이 돼요 0",정적
경력시 사용한 기술과 개념등에 대해 질문함,개념
"전공 지식 관련하여 준비하지 못한 것들에 대해서 물었을 때 답변이 곤란한 질문이 몇 개 있었습니다. 시스템 개발 관련하여 DB, 네트워크 등 다양한 범주로 질문하셨기 때문에 전체적인 개념 정리가 필요 할 듯 합니다. 채용방식 토론면접, 개인면접 발표시기 5일 후 ""면접은 1차 면접으로 6:6 집단 토론면접과 2:1 개인 면접이 진행되었습니 다. 먼저 토론면접은, 6명이 한팀이 되어 대회의실로 들어가기 전에 30분정도 팀원들과 주제에 대해서 정리할 시간이 주어졌습니다. 이때 스마트폰을 활용하여 정보를 수 집할 수 있었고, 주제는 행복을 위해서 돈은 필수인가? 라는 주제였습니다. 각자의 생각을 정리하여 A4용지에 작성하였고, 대회의실로 들어가서 6:6으로 토론 을 했습니다. 테이블의 양 옆에서 두 분의 면접관이 계셨고, 크게 간섭은 없으셨습니다. 두번째로 개인 면접은 면접관 두분이 계신 조그만 공간에서 개별로 이루어졌습니 다. 내용은 주로 전공 직무 관련 개념의 질문과 인성 위주 면접이었습니다. 질문으로 는 DB의 정규화란 무엇인가, WAS의 역할 등에 대해서 질문하셨고, 인성 관련 질문 역시 평이했습니다. 개인적으로 면접 분위기가 좋았고, 배려해주시는 모습이 인상적이었습니다."" BEST 불합격 긍정적 도움이 돼요 1","개념, 정적"
"없었음 채용방식 그룹면접 발표시기 14일 후 ""대졸 신입 공채 : 서류 - 1차 2차 면접 - 건강검진 (2010년 이전 정보) 1.임원면접 면접자 5명, 면접관 5명 공통질문 신세계 윤리경영이란 무엇인가? 신세계 페이에 대해 아는가? 입사하고 하고 싶은 일? 신세계 I&C에 대해 아는바를 말하라 개인질문 학점은 어느정도 순위권? 프로젝트 경험? 2.기술면접 면접자 5명, 면접관 5명 다음 5문제 중 1~2개 물어봄 (매년 다를 듯) 데이터웨어하우징(DW)이란? 블로그의 유래와 사회에 미칠 영향? 유비쿼터스란 무엇이고 RFID의 예를 들어라. 기업의 이익과 고객의 이익중 더 중요한 것은? RFID사업을 통해 이익을 낼 수 있는 예를 들어라."" 합격 보통 도움이 돼요 2",ID
"질문자체는 다른 기업의 면접과 크게 다르지 않았습니다. 채용방식 PT면접, 그룹면접, 토론면접, 개인면접 발표시기 10일 후 3차면접에서 탈락"" 불합격 보통 도움이 돼요 2",문자
평이한 질문이었음. Resume에 기재한 경력사항에 대한 기술관련 기본적인 질문을 함.(4~5년 전 면접을 보았으니 참고 바 람) 야근 많은데 어떻게 생각하느냐? 주말에 팀원들하고 등산가자고 하면 어떻게 할거냐?,sum
"Platform 의 정의는 무었입니까 ""면접은 2일간 연속해서 진행되었습니다. 첫날은 실무 팀장급 면접이었고, 둘째날 은 임원 및 인사팀장 면접이었습니다."" 합격 정보없음 도움이 돼요 0","Platform, or"
"심층면접 - 다른 회사가 아닌 왜 신세계 아이앤씨를 지원했는가, (다른 회사 전형 지원중이라면)거기 되 면 그곳에 가겠네? 토론면접 - 주제는 인간은 선하다. 채용방식 인/적성검사, 토론면접, 개인면접 발표시기 7일 후 ""1차면접 - 일단 면접조를 3개로 나눴습니다. 12명이 한 조, 제가 속한조는 마지막조라 9명. 심층면접 - 인성검사 - 토론면접 세가지 유형이 진행됩니다. 심층면접- 면접관 2인 대 지원자 1로 2:1 심층면접을 진행합니다. 30분정도 시간으로 진행되지만, 먼저 끝나는 사람은 먼저 나오더군요. 직무보단 인성위주의 자소서 기반 질문들이 많이 나옵니다. 하지만 상당히 세세하게 물어봐서, 거짓으로 대답하긴 어려울것 같네요 - 인성검사 OMR 마킹으로 360문제였나? 를 40분간 풉니다. 1~6척도 체크하고, 문항 3개중 자신에게 가까운것 하나와 먼것을 체크하는 방식 - 토론면접 지원자를 반으로 나눕니다. 지원자팀 한명에게 제비뽑기를 시켜 주제를 뽑게 하고, 다른 한팀의 한명에게 제비뽑기를 통해 찬성/반대를 뽑게 합니다. 그리고 15분 정 도 팀 토론 및 준비 시간을 주고, 15분 후 큰 회의장에서 다시 모여 토론을 진행합니 다. 면접관의 개입 전혀 없이 면접관 2명이 양쪽에서 지켜보기만 합니다. 그리고 토론 을 진행합니다."" BEST 대기중 긍정적 도움이 돼요 5","거짓, 정적"
"없습니다 개개인에게 가는 질문이 1~2개 입니다 질문없이 그냥 자기소개만하고 합격한 친구도 있음 채용방식 그룹면접 ""경력직 서류합격발표 1주만에 면접 날짜 잡힘 면접관 5명 면접자 6명 자기소개 차례로 실행 이 후 개인당 질문 1~2개 받음 물류시스템은 해봤나요? 파티션이 뭔줄 아나요? 이정도의 저수준 질문 본인은 union 과 union all의 차이점을 설명해보라 라는 질문 받았음"" 합격 부정적 도움이 돼요 0","저수준, all, 정적"
"개발할줄 아세요? - 경력채용 면접중인 개발자에겐 뭐라고 참 바로 대답하기가 뭐한 질문이네요. 발표시기 21일 후 냥 구경만 하다 나왔네요. ^^;;;; 종합해보면 어려운 질문을 하시는 건 아닌데 면접관님들의 태도는 확실히 썩 좋지 만은 않았습니다.(사실 어디든 다 비슷하겠죠?) 아. 그리고 전형에 협상이 없는만큼. 입사일 협상의 여지도 없습니다. 될 수 있으면, 사표 미리 써놓고 알아보시는 분 또는 퇴사의 자유가 보장되있으신 분 만 지원하세요."" 합격 부정적 도움이 돼요 2",정적
"실제로 사용해봤던 기술에 대한 질문이 나왔을때 범위를 너무 넓게 잡아서 설명하려 했을때. 발표시기 15일 후 ""기술면접은 팀장급이상으로 다대다 면접이었음. 주요 플랫품 사용 여부와 기술에 대한 질의가 대부분 임원 면접은 인성 및 개인적인 질문이 많았음"" 합격 보통 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 54 55 56 57 58 신고하기 도움이 돼요 0","범위, 처리, right"
"전체적으로 평이한 질문들 이었으나 집단면접이라 적극성필요할듯 실무진면접이후 임원면접시에도 개발자출신임원이 있어서 실무적인 질문함 경력직 채용전형인데도 기술보단 전형적인 신입사원 채용마인드 인사팀 담당이 최종면접전 말하길, 신입공채와 같은대우 바라지말라고 말함. 경력직은 신입보다 대우 낮을수있다고 억울하면 높은경쟁율의 신입공채 지원하라고 대놓고 말함. 경력직 차별 심할듯 채용방식 그룹면접 발표시기 30일 후 ""경력직 채용 공고를 보고 DB분야 지원"" 합격 부정적 도움이 돼요 7",정적
플랫폼이란 무엇인가 코드리뷰 지원동기 두번물어본것이 기억에 납니다,플랫폼
"1. 서류기반 어째서 이걸 적지 않았는지 2. 사용한 기술의 사용이유 3. 해당 문법 사용한 이유, 언어의 차이 등",문법
비동기 처리를 많이 해왔어서 그런 부분에 대한 질문이 많있음,처리
1. spring boot에 대한 기본 질문들 2. 입사 후 하고싶은 업무 3. 원하지 않는 업무를 할 수도 있는데 괜 찮은지,in
1. 공백기 관련 질문 2. 가장 인상깊었던 수강 과목과 이유 3. 운영체제 관련 질문,운영체제
"디테일한 직무기술 질문, 개인 프로젝트 질문, 긍정적인 인성 질문",정적
"1. 지원한 이유와 현대오토에버에 있어 가장 필요한 것 2. 협업 경험 3. 자소서 기반 기술 지식 채용방식 스킬테스트, 그룹면접 ""회사와 직무에 대한 이해도를 많이 준비했습니다."" 대기중 보통 도움이 돼요 0",테스트
Chatgpt 활용 경험 차량 내 활용 가능한 ai 서비스 아이디어 지원동기,아이디
"코딩테스트, 성격, 직무에 대한 스트레스",테스트
"Spring Framework의 장단점, MVC 패턴이 무었인지, (자기소개서 기반)왜 이 모델을 활용했는지?","in, or"
자바 18버전의 특징 대용량 트래픽 핸들링 웹서비스의 구조,"특징, 구조"
"- 직무에 대한 적합성과 경험 기반 바탕 - Spring DI, JWT가 무엇인가 - 코딩테스트가 꼼꼼하지 않았다","in, 테스트"
"회사를 선택한 이유, 제조it는 힘든 부분이 많은데 감당 가능할지?",선택
객체지향이란 무엇인가? 현대 오토에버에 오려는 이유 코딩테스트 난이도는?,"객체지향, 테스트"
전반적인 시스템구조 설명 요구 특정 몇가지 질문들이 조금 생각해야됨,구조
자소서에 작성한 프로젝트 기반 질문을 받았어요. jwt 기반 인증 어떻게 구현했는가? 프로젝트 설명 해달라 ~한 기술을 쓰지 않고 왜 이 기술을 사용했는가?,구현
1. 면접자 두 명이 들어가서 진행했는데 다른 분께 자기소개 기회를 주시고 본인은 패스함 2. 오픈소스 사용 경험 3. 스프링의 필터 및 인터셉터 개념에 대한 질문,"오픈소스, 개념"
"왜 이직이 잦은지에 대한 질문 지역이동에 대해 괜찮은지에 대한 질문 정도 발표시기 30일 후 ""1차 피티면접 2차 인성면접 면접은 그저 그랬음 다들 잘모르는 느낌이라 내 시간이었음"" 합격 긍정적 도움이 돼요 1",정적
"기술적인면접, 보통 프로젝트 기반 면접, 인성검사 결과로의 면접 ""인성,코테,1차,2차임원까지 1달내외진행"" (주)코드박스 [200억 ↑투자, 두나무 계열사] 소프트 웨어 엔지니어 3 ~ 10년, python, react, graphql, typescript, Django fra…  라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)쏘카 Backen 3 ~ 8년, J 합 액 3000억원 이상 (주)교원 포지션 0개 채용 중 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  면접경로 온라인 지원","type, Java, in, 경로"
프로젝트시 가장 힘들었던 점과 어떻게 극복하였는지를 물어봤고 일정지연에 대한 어려움이 있었고 추 가요구사항에 대한 우선순위 및 조율을 통해 해결했습니다,우선순위
1. 자소서 기반 질문이 많아서 준비해야 될 듯 2. 코딩테스트 문제를 리뷰해서 자료 구조 관련 학습 해가시길 3. 프로젝트 경험,"테스트, 자료 구조, 구조"
1. multi process vs multi thread 차이점과 이어지는 대답에 대한 꼬리 질문 2. C 와 C++ 차이점 3. 제출한 포트폴리오에 대한 질문. - 포트폴리오 주제 선정 이유 등,"thread, read, C++"
많은 자격증 중 해당자격증을 딴 이유는 무엇인가요? 많은 직무직 해당 직무를 선택한 이유는 무엇인가요?,선택
1. 어떤 Tool을 제시하고 사용 경험이 있는지 2. 프로젝트 진행시 사용했던 기술에 대한 질문 3. 코딩테스트 문제에 대한 질문,테스트
단독으로 웹 개발할 수 있는 실력. 프로젝트 관리자 path와 개발자 path 중 어느쪽이 본인한테 더 맞다고 생각하는지 이직하려는 이유,path
왜 지원했냐 근무지 이동하는데 삼성동도 괜찮냐 LSTM 구조가 어떻게 되냐,구조
1. 코테 언어 선택 이유 2. 타부서와 문제가 있을때 어떻게 해결하나,선택
"회계 기본 지식에 대한 질문, 모듈에 관련된 자세한 질문사항들, 본인이 했던 프로젝트에 대한 설명들과 역할에 대한 내용 설명",모듈
"1. 운영에서 가장 중요하다 생각되는건? 2. 퇴사 사유 채용방식 인/적성검사, 스킬테스트, 개인면접 발표시기 30일 후 ""1. 코딩 테스트 2. 인적성 테스트 3. 1차 실무진 면접 2대 n 4. 2차 임원면접 1대 n"" 합격 보통 (주)액션파워 Back-end Engineer (경력 5년 이상) 4 ~ 15년, node.js, Docker, Kubernetes, firebase 합격보상 200만원  (주)자비스앤빌런즈 [대규모 채용] Backend Engineer 3 ~ 20년, java, Spring 합격보상 100만원  리디(주) 백엔드 7 ~ 12년, 합 액 3000억원 이상 데브시스터즈(주) 포지션 0개 채용 중 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0","테스트, in"
"이직사유, 컴퓨터CS기초질문, 프로젝트경험, 트러블슈팅 경험",컴퓨터
"주로 그동안 해왔던 개발에 대한 질문이였고 가지고 있는 자격증에 대한 질문이 있었고 이직 사유와 관 련된 내용을 깊게 물어봤다 채용방식 인/적성검사, 스킬테스트, 개인면접 발표시기 7일 후 ""하반기 경력직 채용에 지원했고 면접일자까지 거의 한달 소요로 오래걸림"" 불합격 보통 도움이 돼요 0",테스트
"Pt면접으로 pt에 대한 질문이 많습니다 준비해두면 될듯 채용방식 인/적성검사, 스킬테스트, PT면접 발표시기 45일 후 ""코딩테스트 인성검사 1차면접pt발표 2차면접으로 진행됨"" 합격 보통 도움이 돼요 0",테스트
"<클라우드 직무> 1. 클라우드 서비스 사용 경험 / IaaS, PaaS, SaaS 가 뭔지 2. MSA, Proxy sever, 컨테이너, mvc, CICD를 아는지 3. 마지막으로 하고싶은 말",CD
왜 지원 했는지? 코딩 테스트는 어떘는지?,테스트
"면접관으로 참여하였었으며, 1차면접시 지원한팀의 인원들이 면접을 진행하므로 인성위주의 질문이 아닌 근무시 중요한 항목들(필요한 기술셋이나 지식위주,근무지 접근성 등)을 위주로 즉시전력이 될수 있는지 파악하는것을 중심으로 묻게됨",항목
"1차: 자소서 기반 실무 역량 질문 코테 내용 질문 (알고리즘 내용, 지원자는 어떻게 문제를 풀어가는지) 논문 및 프로젝트 질문 (개발 및 검증에 활용한 로직 등등) 특허 질문 직무 경험 중 실패 및 성공경험 2차: 인성 및 직무 자기소개 및 지원동기 팀원간의 의견 충돌 시 대처 방법 원치 않는 직무로 배정받아도 괜찮은지 입사 후 포부 및 마지막 할 말",알고리즘
"경험한 프로젝트들 설명, 코딩테스트 질문 , 성공경험 관련질문 발표시기 7일 후 ""경력 면접이였고 서류 합격후 인성과 코딩테스트를 보고 1차면접을 진행하였습니 다."" 불합격 보통 도움이 돼요 1",테스트
"이직이 잦은데 그 이유가 무엇인가? 사연이 있는가? 항후 미래는? 발표시기 1일 후 ""서류 후 코테진행. 1차 면접 진행할 때 코테에 대해 물어봄 평의한 면접"" 합격 긍정적 도움이 돼요 0",정적
프로젝트 수행 경험 (프로젝트 내용 및 본인 역할) => 면접 전 본인 역량을 설명할수 있는 PPT 파일 작 성하여 해당 파일 기반으로 면접 진행 트러블 슈팅 경험 그 외 신기술에 대한 열정 및 본인의 노력,파일
1. 코딩테스트에서 시간초과났는데 개선할 방법 2. 자기소개 + 프로젝트 설명 3. 프로젝트에서 사용한 기술스택에 대한 설명 4. 자신이 진행한 프로젝트의 차별성? 5. 자신의 강점과 그 강점이 해당 직무에 어떻게 사용될 수 있을지?,테스트
소프트웨어 ui 설계시에 가장 중요하게 생각하는 것은 무엇인가,소프트웨어
"코딩 테스트 난이도, 왜 시간이 오래 걸렸는지? 프로젝트할때 단가가 낮은데 이유가 뭔지",테스트
코딩테스트 코드 리뷰 / 지원 언어의 이론적 질문 / 이직사유,테스트
당신의 강점은 무엇인가 취미에 대한 질문 질문자체가 별로 없었음,문자
코딩테스트 난이도 어땠는지 CD/CI에 대해서 아는지 리팩토링에 대해서,"테스트, CD"
"코딩테스트는 무난한편이었으며, 실무면접은 기술소개위주의 pt였습니다.기술적인 질문이 주였고 인 성에서도 기술질문이 있었습니다",테스트
"그동안 해왔던일..? 경험했던일에서 어려웠던점..? 해결 방안.? 등등 다양한질문 채용방식 필기시험, 영어면접 발표시기 30일 후 ""서류 및 코로나로 인한 대면면접x 화상면접 2회 진행"" 합격 긍정적 도움이 돼요 0",정적
영어는 평이하였고 실무면접으로는 it 키워드 및 주제에 관해 아는걸 다 얘기하는 거였고 임원면접은 자소서 기준 질문들이 많았습니다.,키워드
코딩테스트에서 나온 문제를 다른 사람의 코드보고 리뷰하는 식의 면접을 함.,테스트
자소서를 기반으로 웹개발한 경험을 질문했는데 높은 수준을 요구하는 걸로 보였음. 데이터분석에 사 용한 알고리즘을 직접 개발한 것인지. 프로젝트에서 어떤 역할을 했는지 물어봄.,알고리즘
상대하기 어려운 고객을 만난경우 어떻게 되처하는가 처음부터 전체적인 서비스를 구성한다고 했을 때 어떤 기술을 사용해서 구성할 것인가 스트레스는 어떻게 해결하는가,구성
비전공자로 it 시작한지 얼마 안됐는데 빠르게 익힐 수 있던 노하우는? (코드리뷰) 예외처리를 한다면 어떻게 할껀가? it 직군으로 전향하게 된 계기,처리
코딩테스트때 풀었던 자신의 코드와 다른 지원자의 코드의 장단점은? 1분 자기소개 자신이 수행했던 프로젝트를 우리 회사에 적용할 수 있는 방법은?,테스트
1. 전회사에서 왜 이직을 하려고 하는지? 2.입사 지원 후 어떤 일을 하고 싶은지? 3.진행했던 프로젝트에 대한 상세한 설명요청 채용방식 그룹면접 발표시기 15일 후 합격 긍정적 도움이 돼요 1,정적
실무면접은 역량발표 위주로 진행되며 진원한 직무 관련 지식을 물어봄 코딩테스트 관련 질문은 하지 않음 임원면접은 인성관련 질문과 이력서 기술경력서 등을 보고 질문함,테스트
