question,extracted_terms
"주로 java계열의 프로그램들이다보니 안드로이드 구조에 대해서는 확실히 아셔야할듯. ex) 안드로이드 시스템 분석 등... 채용방식 개인면접, 워크숍 발표시기 1일 후 ""서류 -> 1차 면접까지 1주일 안에 연락왔으며 1차 면접은 기술로 자기소개서 위주로 자기가 했던 기술을 물어보는 형식임. 2차는 인성으로써 이사람이 얼마나 잘 적응하고 팀원들과 융화될지를 보는 형식"" 합격 보통 도움이 돼요 0",시스템
"시스템을 직접 설계 해 가면서 면접을 보게 됩니다. 채용방식 필기시험, 개인면접 발표시기 21일 후 ""압박 면접과 전공 시험을 강하 봅니다."" 합격 긍정적 도움이 돼요 0",시스템
"어려운 질문은 없었습니다. 웹에 대한 기본 지식과 simentic html에 관한 생각, javascript의 기본 등을 질문하였습니다. 채용방식 필기시험, 개인면접 발표시기 20일 후 ""서류 전형 이후 기술 면접, 인성 면접"" 대기중 보통 도움이 돼요 0",as
"IE 7,8 버전까지 대응하고 있는 서비스이기 때문에 IE 대응관련 질문이 많았다. Doc type관련이나 Javascript 호환성 관련 질문들 채용방식 필기시험, 인/적성검사, 스킬테스트, 개인면접 발표시기 7일 후 ""온라인 서류 제출, 1차 기술 면접 (3명의 면접관) --> 2차 경영진 면접 --> 인성 테 스트 --> 최종합격"" 합격 긍정적 도움이 돼요 1",as
"연봉 까일 수도 있는데 괜찮겠는지? 회사에 무엇을 해줄 수 있는지 수치로 이야기 할 수 있음? ""기술면접 전 프리 테스트 (1시간) - 풀 스택으로 전반적인 내용 다 물어봄. 기술면접(1시간) - 직무 관련한 내용과 경험을 토대로 질문함. 대답하면 꼬리에 꼬 리를 무는 질문이 이어짐. 어려움 인성면접(30분) - 입사지원서에 작성한 내용을 토대로 질문함. 편안한 분위기. 연봉협상 - 통보임."" BEST 합격 정보없음 도움이 돼요 6",스택
포트폴리오에서 사용된 기술 관련 질문 데이터베이스 관련 질문 면접 본 팀에서 사용하는 기술 스택과 관련된 생각,"데이터베이스, 스택"
성격 장단점. sql lock. 스레드 관련 질문,스레드
정말 이거 직접 개발하신건가요? 네트워크 오류가 나면 어떻게 되죠? 게임 기획도 하셨어요?,오류
게임 회사를 지원한 이유 좋아하는 게임 게임 회사의 시스템에 대해 서치해보았는가?,시스템
게임회사에 지원한 이유는 무엇인가요? 시스템엔지니어로서 가장 중요한 역할은 무엇이라고 생각하나요? c/c++을 어디까지 써봤나요?,시스템
-이 포트폴리오의 부족한 점이 뭐 같나요? 어떻게 개선하시겠어요? -제일 최근에 한 게임들을 최대한 많이 말해주세요. (콘솔 게임만 말하자 모바일 게임으로 말씀해달라 고 질문 바꾸신거 보니 모바일 게임에 대한 관심도를 알고 싶으셨던듯 합니다.) -동료들에게 제일 많이 듣는 평가는?,콘솔
1. 무슨 게임 좋아하는지? 만들어봤는지? 2. 내/외부 메모리 단편화에 대해서 3. GC 아는가? 그에 맞는 코딩 방법 4. 스트레스 해소 방법? 5. 필기테스트 점수 몇점 나왔을 것 같나? 6. 스택 오버플로우 발생 방법,스택
데이터베이스 정규화에 대해서 설명하시오. 데이터베이스 트랜젝션 isolation level에 대해서 설명하시오. 서버 개발자로 지원한 이유는?,데이터베이스
"가장 자신있는 프로그래밍 언어는 무엇입니까? 칭찬을 했을 때 성과를 내는 스타일인지, 압박이 있을 때 성과를 내는 스타일인지 등 채용방식 필기시험 발표시기 30일 후 ""필기시험, 기술면접, 인성면접으로 순서로 진행. 필기시험은 컴퓨터공학 기본기를 물어보는 문제(자료구조, DB, C++기초문법 등), 기술면접은 다대다이며 대답을 하면 심도있는 질문이 들어옴. 인성면접도 편안한 분위기에서 이루어짐!"" 대기중 긍정적 도움이 돼요 0",프로그래밍 언어
싱글리링크드 리스트내에서 어떻게 루프를 디텍션할수있을까. 공간은 O(1)만 활용,링크
프로젝트와 학사기간동안 경험한 활동을 중심으로 질문을 주시는데 사용한 기술에 대해서 깊이있게 물 어보시는 것 같았습니다. - 멀티스레드 와 멀티프로세스 차이점 - 클러스트 인덱스에 대하여 사용해봤나요. 사용방법 - PHP injection에 대하여 - 유닉스에서 사용한 운영체제(?),"멀티스레드, 스레드, in"
java의 var와 C++의 Auto의 차이점을 설명하라,var
"시나리오 질문을 많이 합니다. 대략 70프로 저 질문들 .동남아 개발에 착수 했는데, 심각한 오류 발생시 어떻게 해결할 것인가.. 아침에 출근했는데 버그가 심한 것을 발견하면 어떻게 할래요? 플그머가 바라 는 기획, 디자이너의 역량은? 분량이 많은 작업을 어떻게 착수하고 진행할 것인가. 등등 상황극도 많았 고, 좋아하는 게임도 묻고, 팀 플젝트 진행시 생긴 갈등도 묻고 그래요. 그리고 끝에가서 포폴 보면서 포 폴에 했던 기술도 묻고 이야기 하고 그랬음. 자신이 좋아하는 전공이 무엇이고, 그 전공에 대한 지식도 물어봄.","오류, 버그"
컴투스 게임 중 하나의 데이터베이스 모델링 간단히 해 보는 정도.,데이터베이스
"기억나는 대로 작성해 보았습니다. 인성질문 1. 자기소개 2. 마음에 들지 않는 상사와 함께 한다면? 3. 개발스타일이 비슷한 동료 vs 나보다 개발 잘 하는 동료 4. 프로젝트 시 팀원과의 불화 경험 5. 취미는? 전공질문 1. 객체지향이란? 2. 하이브란? 3. 추상클래스와 오버라이딩, 오버로딩 개념설명 4. 데이터베이스 로킹 5. 가장 인상깊었던 필기시험 문제 6. 비동기와 동기의 차이점 7. HTTP프로토콜에 대해 설명하시오 8. GET과 POST방식의 차이 9. 자신있는 프로그래밍 언어와 이유 10. JAVA가 각광받는 이유","추상클래스, 클래스, 오버라이딩, 오버로딩, 데이터베이스, 프로그래밍 언어"
실무하면서 가장 어려웠던것이 무엇인지 Hashing이 무엇인지 아는지 Mvc모델을 설명하고 장단점을 이야기하시오,"as, in"
실무자 두분과 저말고 다른 지원자 이렇게 2대 2 면접이었습니다. 저는 인성에 대하여 주로 물어보셨습 니다. 다만 다른 입사지원자는 전공지식도 물어보고 저보다 질문이 다소 짧았습니다.. 아마 스케줄링 기법에 대하여 말해보라고 했던거같아요.,스케줄링
"포트폴리오로 제출한 프로젝트 내용 중심 질문과 필기의 경우 알고리즘과 데이터베이스 등 전산지식에 대한 질문이 많았음 채용방식 필기시험, 그룹면접 ""서류전형, 필기를 포함한 면접 전형으로 이루어짐"" 대기중 긍정적 도움이 돼요 0",데이터베이스
"스레드와 프로세스 차이점, 장단점, 했던 프로젝트 설명",스레드
"실무진 면접은 2개정도 팀의 개발팀 팀장,파트 리더가 참여했으며, 앞으로 일하게 될 팀일 가능성이 높 음 질문 내용은 포트폴리오 및 경력에 관한 것들이었으며, 2~3명의 면접자가 대략 5~6명의 면접관과 면 접을 진행. 기술적으로 어려운 질문을 하기보다는 질문자의 융통성 및 문제해결시 태도를 보는것 같았음. 임원진 면접은 기술적인 질문은 거의 없었고 면접자의 직무 및 모바일 게임에 대한 열정 및 인성을 보는 것 같았음. 본인을 꼭 뽑아야 되는 이유에 관한걸 설명하라는 질문을 받았었는데 지금은 경영진이 바뀌어서 분위 기가 다를 수도... 3명의 면접자가 대략 5~6명의 면접관과 면접을 진행하였으며 3명 중에 2명이 합격. 질문 제일 많이 받 았던분이 떨어졌음.... 채용방식 필기시험, 그룹면접 발표시기 10일 후 ""공채임에도 불구하고 면접부터 입사까지의 과정이 빨랐음 서류합격->테스트->1차실무진면접->2차임원진면접까지 총 3~4주 소요"" BEST 합격 긍정적 도움이 돼요 8",문자
"1차 면접은 실무면접으로 그나마 평이하다. 실무면접이라고 인성에 대해 어떻게 어필할지 준비안하면 낭패볼 것이다. 더 어려운 것은 2차 면접인데 임원진의 질문이 더욱더 실무면접스러울 것이다. ""서류->필기->1차->2차->채용 신입 공채로 약 1달 반이라는 시간이 걸린다. 직군은 프로그래머였으며 상세분야는 생략한다. 필기시험에 대해 팁을 주자면 정보처리기사를 기준으로 보면 될 것이다. 그러나 처 리기사가 약간은 광범위한 만큼 그 부분에서 자신의 분야에 필요한 분야만 조금 나 온다고 생각하면 된다. 그리고 약간의 코딩 시험도 필기시험에서 볼 것이다. 지식의 깊이보다는 지식이 얼마나 넓게 퍼져있는가를 중점적으로 보는 시험이다. 또한 회사의 성격상 진취적인 사람을 뽑는 편이다. 자신이 가만히 있어도 무언가를 창조적으로 해내는 사람을 중요시 여긴다. 과거에 그런 경력을 나타낸 사람을 서류 전형에서 뽑는다. 이런 것이 면접에서 나타날 것이며 것이다. 1차 면접은 인성 20분, 실무 20분, 기타 10분해서 약 50분 이상을 본다. 보통 3명의 실무진이 들어온다고 보면 된다. 면접자가 그룹일지 한명일지는 면접관의 일정에 따라 달라진다. 면접관이 항상 같지는 않으므로 이것도 역시 운이다. 인성은 성격의 장단점 등 이런 부분을 계속 파고들 것이니 잘 준비하길 바라며 실무 질문은 자신이 어떤 프로젝트를 했던간에 그 프로젝트를 제대로 참여했고 그 부분 에 대해 정확히 아는 것이 가장 중요하다. 즉 거짓말을 하다간 어차피 뽀록날 것이 다. 2차면접은 진짜 실무면접이라 생각하면 된다. 자신이 학교다닐 때 어떤 사람이었는 지 다시한번 생각해가고 학창시절에 배웠던 과목들에서 무엇을 했는지 다시한번 기 억하고 가면 많은 도움이 될 것이다."" BEST (주)액션파워 Back-end Engineer (경력 5년 이상) 4 ~ 15년, node.js, Docker, Kubernetes, firebase 합격보상 200만원  111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  (주)쏘카 Backen 3 ~ 8년, J 합 액 3000억원 이상 (주)교원 포지션 0개 채용 중 2 (주)오픈노트 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","in, base, as"
LeetCode Hard 수준의 문제 하나를 받아 풀게 하였습니다. 코딩을 진행하면서작성한 코드에 발생할 수 있는 에러나 대해 깊게 파고드는 질문을 하였습니다.,에러
현 직장에서 사용하는 정책에 대한 자세한 질문 기술 스택을 정확히 알고 있는지에 대한 질문,스택
경력직이라 주로 지금까지 했던 프로젝트 질문들이였고 이 프로젝트는 어떤 프로젝트고 어떤 업무를 담당했는가? 왜 이런 기술 스택을 사용하게 되었나? 이 프로젝트는 CD/CI는 어떻게 했는가? git으로 협업할 땐 어떤 식으로 했는가? 등등 프로젝트에 관한 질문들이 많았음.,스택
"1. 트위터 기능을 설계한다고 가정했을 때, ERD와 팔로우한 게시글들의 최근 10개 쿼리를 작성해주세 요. 2. 만약 팔로워가 1억명 이상인 경우, 어떻게 성능을 개선하실 건가요? 3. 팀을 리드하면서 힘들었던 적은 무엇인가요?",쿼리
MSA의 장점 Domain을 나누는 기준 Message Queue사용 관련 트러블 슈팅 경험,"in, Queue"
CS 기초 질문 및 실무 관련 질문. 질문도 건성으로 진행함.,CS
- 왜 해당 기술을 사용했는가 ? - Spring 에서 Request 를 처리하는 과정 ? - 경력에 기재된 프로젝트에 대한 질문들,in
"주니어 레벨로 진행했기에 CS 지식 기반으로 많이 질문했습니다. 면접본지 오래되어 세부 질문은 기억이 나지 않지만, Node.js 서버 개발자로 지원했기 때문에 기본적 인 이벤트 루프, 태스크 큐 등은 당연히 물어보고 Typescript 언어에 대한 몇가지 질문들도 추가로 받게 되었습니다.",CS
"기억에 남는 질문은 없고 평이한 수준의 일반적인 CS지식, 이직사유 등을 물어봄",CS
system.out.println의 원리를 설명하세요 scale out 시에 서버를 어떻게 설정할것인지 설명하세요 JAVA 8 이후와 이전의 stream과 이벤트코드에 대한 바이트코드 변화에 대해 설명하세요,"out, int, 이벤트, 바이트"
"1. 추상화, 인터페이스 차이 2. vector, arraylist 차이 3. 이직사유?","추상화, 인터페이스, is"
직전 경험을 바탕으로한 꼬리에 꼬리를 묻는 질문들 Javascript 관련 심화 질문들 주도적으로 진행한 프로젝트에 대한 경험이 있는지,as
"API테스트 경험, 안드로이드/ios/웹 특징, 예정에 없던 버그 리포팅 테스트",버그
"경력 면접이어서 진행했던 프로젝트 중 관심 있는 프로젝트에 대한 상세한 질문이 이어졌습니다. 질문 이 어렵거나 CS 지식을 많이 묻는 편은 아니었습니다. 그리고 꽤 많은 시간(30분 이상?)을 풀었던 코딜 리티 문제에 대해 설명하고 못푼 이유, 어떻게 풀면 더 좋을까 등에 설명했는데 예상하지 못한 시간이라 꽤 힘들었습니다.",CS
경험 했던 프로젝트에 대한 질문 자바 제네릭에 대한 질문 다양한 언어를 사용한 이유에 대한 질문,제네릭
"시스템 설계에 대한 매우 상세한 질문 채용방식 스킬테스트, 케이스 면접, 개인면접 발표시기 14일 후 ""서류 -> 전화면접(스크리닝) -> 1차 온라인 코딩 -> 2차 기술 > 3차 컬쳐"" 합격 긍정적 도움이 돼요 0",시스템
"Ecmascript 가 무엇인가? 코딩테스트에서 띄어쓰기를 안한 이유는 무엇인가? 회사에 지원한 이유는? 채용방식 스킬테스트, 개인면접 발표시기 7일 후 ""서류통과, 코딩테스트 통과 후, 2대1 대면 면접 으로 이루어져 있습니다. 기본적인 소개와 질문 1시간 이후 코딩테스트 푼 내용을 가지고 1시간 동안 질문 총 2시간 이 상"" 불합격 보통 도움이 돼요 3",as
"인터페이스 관련, 그리고 뭔질문인지 정확하게 모르겠다.",인터페이스
1. 경력자의 Git 브랜치 전략 질문 2. 경력자의 경력 기술서에 대한 간략한 질문 3. CSS에 대한 기술적 질문 4. Javascript에 대한 기술적 질문,as
아주 구체적으로 질문. 시스템의 구조나 전회사에서 있었던 특정한 경험에 대해서 자세히 질문. 특별히 말꼬리를 잡거나 압박하는 면접은 아님. 면접성적을 메긴다기 보다는 회사와 내가 어울리는 사람인지 를 보는 느낌. 서로 대화하듯 면접. 회사에 대한 설명을 자세히 해줌.,시스템
주로 이 앞전에 봤던 코딩테스트에 대해 리뷰하는 형식으로 진행되었습니다. 1메소드명 이렇게 지은 이유 2전역변수 사용의 장단점 3JVM 구조,"메소드, 변수"
"query tuning , index , SE 적인 질문",in
"자기소개, 입사 후 포부, SQL Join",in
클라우드 시스템에 대해 아는대로 이야기 해보세요. 그냥 전체적인 이사람의 진취성을 보려는 질문인듯,시스템
"사용 기술보다는 si프젝 비즈니스 요소적인걸 많이 물어봤어요 ""이력서 열람하자마자 연락왔고 면접 1회 후 합격했습니다."" (주)액션파워 Back-end Engineer (경력 5년 이상) 4 ~ 15년, node.js, Docker, Kubernetes, firebase 합격보상 200만원  (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드  (주)자비스 [대규모 3 ~ 20년, j 합 액 3000억원 이상 오진상사(주) 포지션 10개 채용 중 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  2023/03 면접경로 온라인 지원","in, base, as"
시스템 오퍼레이션 시 어떻게 나아갈지 또는 어떻게 준비할지,시스템
"간단한 대학 전공(IT 아님) 관련 지식, 기본적인 CS 지식 외 특정 업무적 상황에서 어떤식으로 대처할 것인지 등 태도와 인성 중심의 질문들 채용방식 스킬테스트, 그룹면접 발표시기 3일 후 ""인성면접 위주로 이루어졌고 어려운 질문은 없었음. 그러나 면접관 중 한분이 회사를 부정적으로 생각하는게 느껴졌음 우리는 늘 사람이 부족한 회사라는둥... 친절하게 대해주셨음에도 불구하고 그분의 그 발언때문에 별로 좋은 환경이 아닐것 같다는 인상을 강하게 받음"" 합격 보통 도움이 돼요 0",CS
스마트팩토리와 관련해서 사용되고있는 솔루션의 경험 이나 mes 시스템에대한 정의와 의미를 질문했 습니다.,시스템
"면접 보고 일주일 정도 후 전화로 유선 통보. 면접일로부터 대략 2달 후 입사 라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)쏘카 Backend Developer 3 ~ 8년, Javascript 합격보상 100만원  (주)박차컴 JAVA 개 5년 이상, j 합 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 2 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  면접경로 온라인 지원","in, as"
토론면접은 그냥 정석대로 무난하게 방어만하면됨. 내가 면접볼때는 대기업의 공공기관 si 진출을 금 지하는게 맞는가였음. PT면접은 정수기 판매시스템을 시스템 구성도로 그려보라였음. 인성면접은 그 냥 무난한 기본질문들. 분위기는 편했음.,시스템
"1. 본인이 원하지 않는 근무 지역에 배체되어도 괜찮느냐? 2. 만약 최악의 상황을 가정해서 해외 오지로 발령이 되고, 전공을 살릴수 없는 업무를 보게 된다면 어 떻겠는가? 3. 자바나 데이터베이스 자신있냐?",데이터베이스
지원동기 자신있는 프로그래밍 언어 자소서 기반 질문,프로그래밍 언어
1. 지원 동기 2. 했던 업무 질문 3. 시스템을 운영할 때 운영 절차 나열 해보시오 4. 하드웨어 / 소프트웨어 장애 경험 및 극복 방법 5. 파견 형태 근무인데 적응 잘 할 수 있겠나? 6. 주거지와 근무지가 다른데 괜찮나?,시스템
"이전회사에서 무엇을 했었고, 어떤 성과를 냈는지와, 이력서에 나와있는 기술들에 대해 어느정도 아는 지? 기술은 클라우드에 대한 개념과 Public/Private 클라우드의 차이, Devops의 개념과 각 툴들에 차이, 클 라우드 기반으로 웹 서비스 아키텍쳐 구성, 트러블 슈팅 경험등 ""면접은 총 2차로 나눠서 진행함. 1차, 2차 모두 분위기 좋았음 첫번째 인터뷰는 면접관이 3명 나와서 이전회사에서 무엇을 했었고, 어떤 성과를 냈 는지와, 이력서에 나와있는 기술들에 대해 어느정도 아는지를 검증했었다. 두번째 인터뷰는 면접관이 4명 나왔는데 2명은 기술자, 2명은 인사쪽에서 나와서 기술 및 인성 면접을 동시에 보게 되었다. 기술은 클라우드에 대한 개념과 Public/Private 클라우드의 차이, Devops의 개념 과 각 툴들에 차이, 클라우드 기반으로 웹 서비스 아키텍쳐 구성, 트러블 슈팅 경험 등을 면접 볼수 있었다. 인성의 경우 팀내 갈등 관리와 일정 관리등과 함께 컴플라이언스 이슈 발생시 대응 방법, 매니저가 되었을때 팀원 관리 방법등을 면접 봤었다. 그 뒤에는 인성검사를 치뤘다."" (주)액션파워 Back-end Engineer (경력 5년 이상) 4 ~ 15년, node.js, Docker, Kubernetes, firebase 합격보상 200만원  라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)박차컴 JAVA 개 5년 이상, j 합 액 3000억원 이상 데브시스터즈(주) 포지션 0개 채용 중 2 (주)오픈노트 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","in, base, as"
"할줄 아는 언어가 뭐있나요? 데이터베이스는 어떤걸 다루어 보셨나요? 발표시기 30일 후 ""서류전형 인적성전형 1차면접전형 2차면접전형 신체검사 입사"" 대기중 긍정적 도움이 돼요 0",데이터베이스
sk value중 나와 가장 잘 맞는 value 3개?,value
저의 스토리위주의 면접질문이었습니다. ㅇㅇ동아리는 뭐하는 동아린가요? ㅇㅇ시스템은 어떤 프로젝트인가요? 에스케이 씨엔씨는 어떻게 알게됫나요?,시스템
1. 1분 자기소개 2. 창업 관련 활동을 자소서에 썼는데 그 일이 성과가 좋았는데 왜 그만두었느냐. 3. 자신의 개발 실력이 어느정도 되는거 같냐 4. 3번의 꼬리 질문> 그럼 본인이 탑클래스인거냐 5. DB 무엇무엇 써봤는지 6. DB 튜닝 해보았는지 7. SK C&C의 주식이나 매출에 대해 아는지 8. SK주식회사와의 합병이 무슨 의미가 있는지 아는가 (옆사람에게 질문) 9. 마지막으로 하고싶은말,클래스
"2대1 면접으로 두 팀장님과 면접을 보았는데요, 먼저 영어 PT를 하고 그 영어 PT 내용을 바탕으로 질 문을 던지며 상식적이거나 개인에 대한 내용들, 생각들에 대해서 물어봅니다. 사실 질문 내용이 어렵거 나 까다롭거나 하지 않고 평이한 질문을 하셔서 크게 어려움은 없었는데, 개인적으로 마지막에 SK는 행 복을 굉장히 중요하게 생각하는데 행복이 뭔가 라고 묻는 질문이 제일 어렵더라구요. 확실히 그 기업이 중요하게 생각하는 Value 에 대해서는 한번 생각을 해봐야 하는 거 같습니다. 채용방식 PT면접 ""먼저 저는 글로벌 채용으로 면접을 미국에서 보았습니다. 글로벌 채용 시, 직무 시험은 없었고, 서류 통과 시 바로 면접을 보았습니다. 면접 장소는 호텔이었 고, 호텔 방을 면접 실 처럼 꾸며 바로 PT하고 진행하였습니다. 정장을 입고 도착하 여 먼저 안내를 받고, 먼저 진행하고 있는 면접자를 기다리다 제 차례가 되어 면접을 하였습니다. PT포함 약 30분 정도 했던 것으로 기억하고, 그 이후에 인성 검사를 보 는 것으로 면접 일정은 마무리 되었습니다. 그 이후에 연락 없이 약 두 세달 정도 기 다렸다가 하반기 입사일 7월 1일 약 2주전에 채용 발표가 나고 합격 이메일을 받았 습니다. 그 이후 미국에서의 짐을 모두 정리하고 한국에 들어온 뒤, 전화로 내용을 확인하여 첫 출근을 하였습니다."" BEST 합격 긍정적 도움이 돼요 2",Value
"국내 상영 영화관에서 주말에 소비되는 팝콘이 몇 개 되는지, 제주도에 흰색 차량이 몇 대 있는지 등 brain teaser 질문 몇 가지 있었으나, 논리력/추리력을 시험하는 것이기 때문에 (면접관도 제대로 풀 역 량 안됨) 차분히 풀면 됨. ""입사과정은 매번 조금씩 바뀜. 서류 통과 후 면접 보러 오라고 하면 가서 개인의 입 사지원 동기, 경력 등을 묻는 세션이 있고, 개인의 판단력/사고력/논리력 등을 시험 하는 세션이 있음."" 합격 보통 도움이 돼요 0","in, as"
"자기소개, CS질문, 입사 후 포부 질문 CS 질문으로는 네트워크 전반 적인 질문을 OSI 7계층에 대한 이 해도와 protocol 등 기본지식이 중요함",CS
"OSI 7계층 설명, tcp udp설명 owasp 공격설명 Ddos 대응방안",as
보안관제를 시작하는 이유 TCP FLAG 바이트 길이 SIEM이란 무엇인지,바이트
1. 자기 소개서 위주의 인성 질문 2. 경력 기술서를 토대로 그동안 해왔던 업무에 대한 질문 3. 경력 기술서를 토대로 사용했던 툴이나 시스템에 대한 질문,시스템
- 실무 면접 때 우리 회사는 알아야 될 기초 지식이 많은데 따라올 수 있겠느냐? - linux 환경에서 개발해 본 적 있느냐? 기억나는 커널 버전은? - 프로젝트 설명,in
1. IP 헤더에 대해서 설명해보세요. 2. Java 에서 interface에 대해서 설명해보세요. 3. 원하지 않는 직무를 배정받으면 어떻게 하실껀가요?,interface
L3 L4 차이점 아우터 조인과 이너 조인의 차이점 3 way handshaking 과정 설명,in
다른직군이면 어디로 가겠냐 관제쪽 일해볼생각없냐 실시간처리에서 스택이나 큐 중에 어떤게 좋을거같냐,스택
"OSI 7Layer, owasp 등 전공 질문과 지원동기, 합격 후 다른 부서로 이동하고 싶은지",as
보안에 가장 중요한게 무엇이라 상각하나? 어떤 업무 하고싶나? 리눅스 명령어?,명령어
"동종업계에서 아르바이트 같은 것을 한 경험이 있는지 학교에서 어떤것을 배웠는지 어떤 환경에서 개 발을 진행하였는지 질문함 채용방식 인/적성검사, 워크숍, 산행, 체육대회 발표시기 30일 후 ""신입으로 입사했을 때 학교에서 어떤 프로젝트를 실시하였고 어떤 언어와 환경등 을 사용하였는지 간단히 발표하는 시간이 있었다. 신입입사라 기술적인 깊이있는 질문을 많이하지는 않았다. 동종업계에서 아르바이트 같은 경험을 한 적이 있는지 물어보았다. 면접은 면접관 2명과 지원자 1명 형식으로 진행하였다."" 합격 보통 도움이 돼요 0",바이트
이력서에 작성하지 않은 자기소개 이전 회사에서의 경력과 현재 직무와의 상관관계 질문,상관관계
"APT 공격, SQLInjection, ARP Sfooping 에 대한 것",in
"인사팀 2명 실무팀장님 1명 면접자3명 인사팀은 주로, 보안에대한 전반적인 관심도를물어보는 질문 실무팀장님은 기술적인 내용을 심도있는 질문 1. Syn Flooding공격에대해 설명해보라 2. 자네가 사내 보안담당자라면 악성코드에 감염된 PC를 어떻게 색출해낼것이며, 발견시 어찌 조치를 취할것인가? 3. 타벤터사 보안장비를 다루어봤는지 4. 운전가능한지?",in
"면접에서 대부분 전공 관련, 운영체제, 네트워크 기기 관련하여 질문이 많았습니다. 채용방식 그룹면접 발표시기 7일 후 ""인터넷에서 온라인 서류제출후 서류면접 통과하여 면접에서 탈락"" (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드  (주)박차컴퍼니 JAVA 개발자 5년 이상, java, spring boot, Docker, Jenkins, Spring Dat… 합격보상 100만원  111퍼센트 [111퍼 경력무관, U 합 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",in
"영어로 된 스크립트를 해석하는 시험 부터 객체지향 개념, 추상클래스나 기본적인 객체지향 개념에대 해 물어보셨고, 타 부서에 배치되어도 되는지 등 몇가지 질문을 하셨습니다.","추상클래스, 클래스"
"자기소개 이력서 기반 질문들 논문, 졸업프로젝트, 기타 프로젝트 관련 질문 자신있는 프로그래밍 언어와 이유",프로그래밍 언어
iaas paas saas에 대해서 말해봐라 클라우딩컴퓨터는 아나 머신러닝은 아나 각종 네트워크 최신보안이슈 자소서기반 꼬리물기식 질문이 대단함 정확히모르면 모를거임. 압박이심함 세세하게 다묻고 왜썼냐고 묻는다 열심히하는 모습좀 보여달라했는데 그렇게 탈탈털면 열심히 하고싶어도 못할것 같음.. ojt가 없어서 많 이 알고 있으면 좋겠다 이러는데 그러면 경력뽑아야지않나..? 특히 같이들어간 한분은 탈탈 털리더라 1분자기소개랑 지원동기를 안묻고 바로 전공질문시작했었음,as
"기본적인 전문지식 위주였습니다. 프로젝트에서 어느것을 했는지, 데이터베이스, 네트워크 에대해 어 떤 것을 아는지.",데이터베이스
CS기초 관련 질문 부터 수행했던 프로젝트 관련 질문 질문 난이도는 보통,CS
"자신있는 언어는? 자바 인터페이스에 설명하라 메모리의 구조에 대해서 설명해 보아라. 자료구조란? 자신을 빗대어 설명할 수 있는 사물은? 그리고 그 이유에 대해 설명하라. 그 당시 우리나라의 국무총리는 누구인가? 채용방식 그룹면접 ""3대3 면접으로 분위기는 딱딱하지 않았으며 주로 프로젝트 관련해서 질문을 함. 어떤 프로젝트를 했는지 설명하고 자신은 어떤 부분을 맡았는지 물어봄. 기술적 질 문이 많았으며 인성질문 또한 함."" 불합격 보통 도움이 돼요 0",인터페이스
리니지를 왜 좋아하는지 물어봄 리니지를 언제부터 시작했는지 물어봄 콘솔게임시장에 대해서 어떻게 생각하는지 물어봄,콘솔
CS기본적인 질문을 딥하게 파고 드셔서 당황했지만 아는 부분은 성의껏 다 말하려 노력했습니다,CS
내가 회사에서 하는 일에 대해 집요하게 물어봄. 형상관리는 어떻게 하냐 패키지는 어떤툴 쓰냐 디버깅 을 할때 어떤 순서로 하는지 물어봄 4:1로 진행했는데 조금 압박이 느껴졌음 손코딩테스트가 마지막에 있었는데 풀때까지 면접관이 앞에 앉아있음,"패키지, 디버깅"
1.자기소개 2. 직무에 관한 다양한 CS 지식들에 대한 질문 3. 나의 포트폴리오를 기반으로한 CS지식에 대한 질문,CS
"1. 최신기술 정보는 주로 어떻게 얻는지 2. Android 4대 컴포넌트 사용해봤는지 3. MVP , MVVM 비교해서 설명 기술 질문 70%, 인성 질문 30%",컴포넌트
Java8의 가장 큰 변경점 Rest API 메소드별 차이점 업무시스템의 용도,"메소드, 시스템"
푸쉬 발송 아키텍처와 경험했던 이슈들 AWS 사용 경험 ElasticSearch 관련 질문들 서버 성능 개선 사례,as
